id,orig_label,premise,hypothesis,attack_label,after_attack
3250,entailment,首席 信息官 和 决策 机构 决定 什么 类型 的 工作 适合 外包 ， 什么 类型 的 工作 最 好在 内部 完成 。,cio 称 工作 还 可以 。,contradiction,cio 称 工作 还 得了 。
3251,contradiction,首席 信息官 和 决策 机构 决定 什么 类型 的 工作 适合 外包 ， 什么 类型 的 工作 最 好在 内部 完成 。,对于 哪些 工作 是 被 允许 的 ， cio 没有 做 任何 讨论 。,neutral,对于 哪些 就业 是 被 允许 的 ， cio 没有 使得 甚至 讨论 。
3252,contradiction,首席 信息官 和 决策 机构 决定 什么 类型 的 工作 适合 外包 ， 什么 类型 的 工作 最 好在 内部 完成 。,对于 哪些 工作 是 被 允许 的 ， cio 没有 做 任何 讨论 。,entailment,对于 哪些 任务 是 将 准许 的 ， cio 并没有 进行 甚至 协商 。
3253,neutral,如果 酒店 和 其他 费用 能够 匹配 ， 那么 这时 ， 就 要 验证 实际 旅程 。,多数 国内 连锁 酒店 都 接受 信用卡 付款 。,Failed,多数 国内 连锁 酒店 都 接受 信用卡 付款 。
3254,neutral,如果 酒店 和 其他 费用 能够 匹配 ， 那么 这时 ， 就 要 验证 实际 旅程 。,多数 国内 连锁 酒店 都 接受 信用卡 付款 。,contradiction,多数 国内 连锁 酒店 所有 接受 信用卡 付款 。
3255,entailment,如果 酒店 和 其他 费用 能够 匹配 ， 那么 这时 ， 就 要 验证 实际 旅程 。,酒店 里 的 消费 能够 验证 这 趟 旅行 。,neutral,酒店 里 的 消费 罐头 验证 这 趟 旅行 。
3256,entailment,如果 酒店 和 其他 费用 能够 匹配 ， 那么 这时 ， 就 要 验证 实际 旅程 。,酒店 里 的 消费 能够 验证 这 趟 旅行 。,contradiction,酒店 里 的 消费 得了 验证 立即 趟 泳 。
3257,contradiction,如果 酒店 和 其他 费用 能够 匹配 ， 那么 这时 ， 就 要 验证 实际 旅程 。,无法 验证 旅程 实际上 是否 发生 。,neutral,难 验证 路程 实际上 即使 发生 。
3258,contradiction,如果 酒店 和 其他 费用 能够 匹配 ， 那么 这时 ， 就 要 验证 实际 旅程 。,无法 验证 旅程 实际上 是否 发生 。,entailment,莫 验证 旅程 实际上 是否 发生 。
3259,contradiction,商业 公司 在 整个 产品 开发 过程 中 —— 而 不仅仅 是 在 产品 整合 过程 中 —— 使用 原型 。,商业 公司 不再 使用 原型 。,Failed,商业 公司 不再 使用 原型 。
3260,contradiction,商业 公司 在 整个 产品 开发 过程 中 —— 而 不仅仅 是 在 产品 整合 过程 中 —— 使用 原型 。,商业 公司 不再 使用 原型 。,Failed,商业 公司 不再 使用 原型 。
3261,neutral,商业 公司 在 整个 产品 开发 过程 中 —— 而 不仅仅 是 在 产品 整合 过程 中 —— 使用 原型 。,商业 公司 需要 样板 来 向 公众 展示 他们 的 新 技术 。,entailment,商业 公司 要求 样板 然后 由 大家 演示 它们 的 新 技术 。
3262,neutral,商业 公司 在 整个 产品 开发 过程 中 —— 而 不仅仅 是 在 产品 整合 过程 中 —— 使用 原型 。,商业 公司 需要 样板 来 向 公众 展示 他们 的 新 技术 。,Failed,商业 公司 需要 样板 来 向 公众 展示 他们 的 新 技术 。
3263,entailment,商业 公司 在 整个 产品 开发 过程 中 —— 而 不仅仅 是 在 产品 整合 过程 中 —— 使用 原型 。,商业 公司 使用 原型 。,neutral,生意 公司 使 楷模 。
3264,entailment,商业 公司 在 整个 产品 开发 过程 中 —— 而 不仅仅 是 在 产品 整合 过程 中 —— 使用 原型 。,商业 公司 使用 原型 。,Failed,商业 公司 使用 原型 。
3265,entailment,公司 首席 信息官 和 其它 信息 官 或者 各 大 业务 的 信息 管理员 一起 工作 ， 以 确保 整个 公司 信息 技术 的 高效 ,cio 培训 其他 cio 。,neutral,cio 培育 其他 cio 。
3266,entailment,公司 首席 信息官 和 其它 信息 官 或者 各 大 业务 的 信息 管理员 一起 工作 ， 以 确保 整个 公司 信息 技术 的 高效 ,cio 培训 其他 cio 。,contradiction,cio 培训 其余 cio 。
3267,neutral,公司 首席 信息官 和 其它 信息 官 或者 各 大 业务 的 信息 管理员 一起 工作 ， 以 确保 整个 公司 信息 技术 的 高效 ,首席 信息官 希望 他 的 同事 改善 他们 的 工作 表现 。,entailment,首席 信息官 意愿 他 的 同事 完善 他们 的 工作 体现 。
3268,neutral,公司 首席 信息官 和 其它 信息 官 或者 各 大 业务 的 信息 管理员 一起 工作 ， 以 确保 整个 公司 信息 技术 的 高效 ,首席 信息官 希望 他 的 同事 改善 他们 的 工作 表现 。,contradiction,元首 信息官 指望 他 的 伴侣 好转 时刻 的 工作 显示 。
3269,contradiction,公司 首席 信息官 和 其它 信息 官 或者 各 大 业务 的 信息 管理员 一起 工作 ， 以 确保 整个 公司 信息 技术 的 高效 ,首席 信息官 不 会 跟 他 的 同侪 聊天 。,neutral,首席 信息官 都 会 跟 他 的 同侪 聊天 。
3270,contradiction,公司 首席 信息官 和 其它 信息 官 或者 各 大 业务 的 信息 管理员 一起 工作 ， 以 确保 整个 公司 信息 技术 的 高效 ,首席 信息官 不 会 跟 他 的 同侪 聊天 。,entailment,首席 信息官 可 会 跟 他 的 同侪 聊天 。
3271,contradiction,blm 包括 了 完全 成功 的 性能 标准,blm 没有 任何 信息 。,neutral,blm 却 甚至 信息 。
3272,contradiction,blm 包括 了 完全 成功 的 性能 标准,blm 没有 任何 信息 。,Failed,blm 没有 任何 信息 。
3273,neutral,blm 包括 了 完全 成功 的 性能 标准,blm 将 信息 放 在 小册子 中 。,Failed,blm 将 信息 放 在 小册子 中 。
3274,neutral,blm 包括 了 完全 成功 的 性能 标准,blm 将 信息 放 在 小册子 中 。,contradiction,blm 使 口信 放开 在 食谱 的 。
3275,neutral,举个 例子 ， 我们 去 的 一个 州 的 首都 有 将 近 600 个 软件 公司 总部,首府 城市 是 软件 公司 的 最佳 场所 。,entailment,首府 城市 是 软件 公司 的 顶点 场所 。
3276,neutral,举个 例子 ， 我们 去 的 一个 州 的 首都 有 将 近 600 个 软件 公司 总部,首府 城市 是 软件 公司 的 最佳 场所 。,contradiction,首府 城市 就 软件 公司 的 顶峰 名额 。
3277,entailment,包含 所 有 必要 的 部分 或 元素 。,他们 必须 包含 所有 的 部分 。,neutral,他们 必须 包含 所有 的 切片 。
3278,entailment,包含 所 有 必要 的 部分 或 元素 。,他们 必须 包含 所有 的 部分 。,contradiction,他们 须 包含 所有 的 部分 。
3279,neutral,包含 所 有 必要 的 部分 或 元素 。,他们 必须 包括 新 火箭 的 零件 。,Failed,他们 必须 包括 新 火箭 的 零件 。
3280,neutral,包含 所 有 必要 的 部分 或 元素 。,他们 必须 包括 新 火箭 的 零件 。,Failed,他们 必须 包括 新 火箭 的 零件 。
3281,contradiction,包含 所 有 必要 的 部分 或 元素 。,只 需 包含 必要 的 部分 。,neutral,但 需 遏制 必要 的 切片 。
3282,contradiction,包含 所 有 必要 的 部分 或 元素 。,只 需 包含 必要 的 部分 。,entailment,不过 需 包含 必要 的 部分 。
3283,contradiction,作为 采购 策略 的 一 部分 ， 管理 一 家 公司 决定 了 是否 能 提供 特定 的 信息 科技 ， 并 和 一屋子 员工 或者 ,组织 总是 外包 工作 。,neutral,机关 总是 外包 工作 。
3284,contradiction,作为 采购 策略 的 一 部分 ， 管理 一 家 公司 决定 了 是否 能 提供 特定 的 信息 科技 ， 并 和 一屋子 员工 或者 ,组织 总是 外包 工作 。,entailment,组织 素来 外包 工作 。
3285,neutral,作为 采购 策略 的 一 部分 ， 管理 一 家 公司 决定 了 是否 能 提供 特定 的 信息 科技 ， 并 和 一屋子 员工 或者 ,如果 那样 做 成本 太 高 ， 各 组织 决定 是否 要 使用 内部 员工 。,entailment,如果 那样 做 成本 巴巴 高 ， 各 组织 决定 是否 要 使用 内部 员工 。
3286,neutral,作为 采购 策略 的 一 部分 ， 管理 一 家 公司 决定 了 是否 能 提供 特定 的 信息 科技 ， 并 和 一屋子 员工 或者 ,如果 那样 做 成本 太 高 ， 各 组织 决定 是否 要 使用 内部 员工 。,contradiction,即使 难道 搞 成本 至极 高 ， 各 组织 决定 即使 不得不 应用 内部 员工 。
3287,entailment,作为 采购 策略 的 一 部分 ， 管理 一 家 公司 决定 了 是否 能 提供 特定 的 信息 科技 ， 并 和 一屋子 员工 或者 ,组织 决定 是否 要 使用 内部 员工 。,neutral,组织 决定 即使 要 使用 内部 员工 。
3288,entailment,作为 采购 策略 的 一 部分 ， 管理 一 家 公司 决定 了 是否 能 提供 特定 的 信息 科技 ， 并 和 一屋子 员工 或者 ,组织 决定 是否 要 使用 内部 员工 。,contradiction,组织 决定 既然 就要 采取 内部 员工 。
3289,neutral,最终 ， ceo 控制 了 对 首席 信息官 ， 信息 官 管辖 的 组织 ， 和 其他 组织 的 信息 的 发布,总经理 告诉 人们 何人 将 得到 得到 什么 资讯 ， 但 有时 是 会 出错 的 。,Failed,总经理 告诉 人们 何人 将 得到 得到 什么 资讯 ， 但 有时 是 会 出错 的 。
3290,neutral,最终 ， ceo 控制 了 对 首席 信息官 ， 信息 官 管辖 的 组织 ， 和 其他 组织 的 信息 的 发布,总经理 告诉 人们 何人 将 得到 得到 什么 资讯 ， 但 有时 是 会 出错 的 。,contradiction,总经理 招呼 人 何人 将 得到 领取 什么 资讯 ， 只有 间或 是 会 出错 的 。
3291,entailment,组建 产业工会 联合会 是 一个 持续 的 过程 ， 这 需要 对 商业 需求 有 非常 清晰 的 理解 。,一个 cio 组织 需要 很 长 时间 来 发展 。,neutral,一个 cio 组织 需要 很 长 时间 自从 发展 。
3292,entailment,组建 产业工会 联合会 是 一个 持续 的 过程 ， 这 需要 对 商业 需求 有 非常 清晰 的 理解 。,一个 cio 组织 需要 很 长 时间 来 发展 。,contradiction,一个 cio 组织 须要 至极 长 时间 前来 发展 。
3293,contradiction,组建 产业工会 联合会 是 一个 持续 的 过程 ， 这 需要 对 商业 需求 有 非常 清晰 的 理解 。,开发 一个 cio 组织 非常 容易 。,neutral,开发 一个 cio 组织 极其 容易 。
3294,contradiction,组建 产业工会 联合会 是 一个 持续 的 过程 ， 这 需要 对 商业 需求 有 非常 清晰 的 理解 。,开发 一个 cio 组织 非常 容易 。,entailment,开发 一个 cio 组织 非常 方便 。
3295,neutral,组建 产业工会 联合会 是 一个 持续 的 过程 ， 这 需要 对 商业 需求 有 非常 清晰 的 理解 。,你 必须 小心地 发展 一个 cio 组织 ， 否则 它 就 会 分崩离析 。,entailment,你 必须 小心地 发展 一个 cio 组织 ， 或 它 就 会 分崩离析 。
3296,neutral,组建 产业工会 联合会 是 一个 持续 的 过程 ， 这 需要 对 商业 需求 有 非常 清晰 的 理解 。,你 必须 小心地 发展 一个 cio 组织 ， 否则 它 就 会 分崩离析 。,contradiction,你 必须 小心地 发展 一个 cio 组织 ， 要么 它 只 会儿 分崩离析 。
3297,entailment,1 与 上 一 节 相比 ， 本节 中 的 所有 数据 都 是 从 1988年 所 得 出 的 。,这 一 部分 的 数据 全部 来自 1988年 。,neutral,这 一 部分 的 人数 总共 由于 1988年 。
3298,entailment,1 与 上 一 节 相比 ， 本节 中 的 所有 数据 都 是 从 1988年 所 得 出 的 。,这 一 部分 的 数据 全部 来自 1988年 。,contradiction,这 只 部分 的 数据 完全 来自 1988年 。
3299,entailment,储蓄 的 流动 对于 积累 财富 储备 至关重要 - 一般来说 ， 从不 储蓄 的 人 通常 不 会 有 财富 。,如果 你 不省 钱 ， 你 就 不 会 有 钱 。,neutral,如果 你 不省 钱 ， 你 就 要 会 有 钱 。
3300,entailment,储蓄 的 流动 对于 积累 财富 储备 至关重要 - 一般来说 ， 从不 储蓄 的 人 通常 不 会 有 财富 。,如果 你 不省 钱 ， 你 就 不 会 有 钱 。,contradiction,如果 你 不省 钱 ， 你 就 任何 会 有 钱 。
3301,contradiction,储蓄 的 流动 对于 积累 财富 储备 至关重要 - 一般来说 ， 从不 储蓄 的 人 通常 不 会 有 财富 。,不管怎样 你 总是 以 钱 结束 。,neutral,不管怎样 你 素来 为了 钱 末期 。
3302,contradiction,储蓄 的 流动 对于 积累 财富 储备 至关重要 - 一般来说 ， 从不 储蓄 的 人 通常 不 会 有 财富 。,不管怎样 你 总是 以 钱 结束 。,entailment,不管怎样 你 永 按照 资 终了 。
3303,contradiction,缺席 正常 动议 撤销 ， 联邦 法庭 出庭 律师 在 道义上 及 在 法庭 的 规则 之下 ， 对 出现 的 任何 问题 负有 回应 ,如果 没有 撤回 动议 ， 律师 不必 做出 任何 回应 。,neutral,如果 没有 撤回 动议 ， 律师 不必 做出 甚至 回响 。
3304,contradiction,缺席 正常 动议 撤销 ， 联邦 法庭 出庭 律师 在 道义上 及 在 法庭 的 规则 之下 ， 对 出现 的 任何 问题 负有 回应 ,如果 没有 撤回 动议 ， 律师 不必 做出 任何 回应 。,entailment,如果 却 撤回 动议 ， 律师 不必 做出 甚至 回应 。
3305,entailment,g . burdens 要求 在 客户 离开 美国 时 向 由 lsc 提供 资金 的 律师 撤回 案件 。,lsc 资助 的 律师 代理 客户 离开 该国 的 案件 。,neutral,lsc 资助 的 律师 代理 客户 离去 该国 的 案件 。
3306,entailment,g . burdens 要求 在 客户 离开 美国 时 向 由 lsc 提供 资金 的 律师 撤回 案件 。,lsc 资助 的 律师 代理 客户 离开 该国 的 案件 。,contradiction,lsc 资助 的 律师 社 客户 离开 该国 的 案件 。
3307,neutral,g . burdens 要求 在 客户 离开 美国 时 向 由 lsc 提供 资金 的 律师 撤回 案件 。,lsc 资助 的 律师 不能处理 涉及 非 公民 的 案件 。,entailment,lsc 资助 的 律师 不能处理 涉及 非 民法 的 案件 。
3308,neutral,g . burdens 要求 在 客户 离开 美国 时 向 由 lsc 提供 资金 的 律师 撤回 案件 。,lsc 资助 的 律师 不能处理 涉及 非 公民 的 案件 。,contradiction,lsc 资助 的 律师 不能处理 缠 非 公民 的 案件 。
3309,contradiction,g . burdens 要求 在 客户 离开 美国 时 向 由 lsc 提供 资金 的 律师 撤回 案件 。,lsc 资助 的 律师 做 他们 想 做 的 任何 案件 。,neutral,lsc 资助 的 律师 做 他们 想 做 的 甚至 案件 。
3310,contradiction,g . burdens 要求 在 客户 离开 美国 时 向 由 lsc 提供 资金 的 律师 撤回 案件 。,lsc 资助 的 律师 做 他们 想 做 的 任何 案件 。,entailment,lsc 资助 的 律师 做 他们 想 做 的 便 案件 。
3311,neutral,一个 采购 战略 组织 ， 是 壮大 的 力 资本 发展 战略 的 一 部分 , 这 是 在 原则 vi 上 讨论 的 。,原则 四 涉及 财富 500 强 机构 的 资本 发展 战略 。,entailment,原则 二 涉及 财富 600 强 机制 的 资本 开拓 战略 。
3312,neutral,一个 采购 战略 组织 ， 是 壮大 的 力 资本 发展 战略 的 一 部分 , 这 是 在 原则 vi 上 讨论 的 。,原则 四 涉及 财富 500 强 机构 的 资本 发展 战略 。,contradiction,原则 四 纠缠 财产 500 硬 团体 的 都城 发展 战略 。
